7.850000000000000311e-01;1.069999999999999929e+01;6.000000000000000000e+00
7.500000000000000000e-01;1.009999999999999964e+01;5.000000000000000000e+00
6.250000000000000000e-01;9.099999999999999645e+00;4.000000000000000000e+00
4.500000000000000111e-01;9.199999999999999289e+00;5.000000000000000000e+00
5.000000000000000000e-01;9.099999999999999645e+00;5.000000000000000000e+00
2.999999999999999889e-01;1.030000000000000071e+01;6.000000000000000000e+00
5.500000000000000444e-01;1.009999999999999964e+01;5.000000000000000000e+00
4.899999999999999911e-01;9.599999999999999645e+00;5.000000000000000000e+00
6.199999999999999956e-01;9.000000000000000000e+00;5.000000000000000000e+00
5.200000000000000178e-01;9.500000000000000000e+00;5.000000000000000000e+00
4.899999999999999911e-01;9.599999999999999645e+00;5.000000000000000000e+00
5.999999999999999778e-01;1.290000000000000036e+01;6.000000000000000000e+00
7.750000000000000222e-01;1.069999999999999929e+01;5.000000000000000000e+00
5.000000000000000000e-01;9.199999999999999289e+00;5.000000000000000000e+00
9.000000000000000222e-01;9.800000000000000711e+00;5.000000000000000000e+00
5.450000000000000400e-01;9.000000000000000000e+00;6.000000000000000000e+00
6.099999999999999867e-01;1.019999999999999929e+01;6.000000000000000000e+00
5.000000000000000000e-01;1.040000000000000036e+01;6.000000000000000000e+00
5.450000000000000400e-01;9.000000000000000000e+00;6.000000000000000000e+00
5.749999999999999556e-01;9.199999999999999289e+00;5.000000000000000000e+00
4.899999999999999911e-01;9.400000000000000355e+00;5.000000000000000000e+00
5.749999999999999556e-01;9.199999999999999289e+00;5.000000000000000000e+00
6.300000000000000044e-01;9.300000000000000711e+00;5.000000000000000000e+00
3.300000000000000155e-01;9.599999999999999645e+00;6.000000000000000000e+00
5.600000000000000533e-01;9.500000000000000000e+00;5.000000000000000000e+00
6.199999999999999956e-01;9.800000000000000711e+00;5.000000000000000000e+00
5.999999999999999778e-01;9.800000000000000711e+00;5.000000000000000000e+00
3.099999999999999978e-01;9.699999999999999289e+00;6.000000000000000000e+00
5.600000000000000533e-01;9.500000000000000000e+00;5.000000000000000000e+00
4.000000000000000222e-01;1.050000000000000000e+01;6.000000000000000000e+00
5.400000000000000355e-01;1.000000000000000000e+01;6.000000000000000000e+00
5.600000000000000533e-01;9.400000000000000355e+00;6.000000000000000000e+00
5.500000000000000444e-01;1.090000000000000036e+01;6.000000000000000000e+00
6.899999999999999467e-01;9.199999999999999289e+00;6.000000000000000000e+00
5.500000000000000444e-01;1.090000000000000036e+01;6.000000000000000000e+00
6.949999999999999512e-01;9.199999999999999289e+00;5.000000000000000000e+00
7.099999999999999645e-01;9.500000000000000000e+00;5.000000000000000000e+00
5.000000000000000000e-01;9.500000000000000000e+00;5.000000000000000000e+00
6.199999999999999956e-01;9.400000000000000355e+00;5.000000000000000000e+00
1.330000000000000071e+00;1.090000000000000036e+01;5.000000000000000000e+00
1.330000000000000071e+00;1.090000000000000036e+01;5.000000000000000000e+00
5.899999999999999689e-01;1.050000000000000000e+01;7.000000000000000000e+00
3.800000000000000044e-01;9.400000000000000355e+00;5.000000000000000000e+00
7.449999999999999956e-01;9.400000000000000355e+00;5.000000000000000000e+00
5.000000000000000000e-01;1.300000000000000000e+01;5.000000000000000000e+00
5.000000000000000000e-01;1.300000000000000000e+01;5.000000000000000000e+00
5.000000000000000000e-01;9.800000000000000711e+00;6.000000000000000000e+00
1.040000000000000036e+00;9.900000000000000355e+00;6.000000000000000000e+00
7.449999999999999956e-01;9.599999999999999645e+00;5.000000000000000000e+00
7.149999999999999689e-01;9.500000000000000000e+00;5.000000000000000000e+00
4.149999999999999800e-01;9.199999999999999289e+00;5.000000000000000000e+00
5.600000000000000533e-01;9.500000000000000000e+00;5.000000000000000000e+00
5.600000000000000533e-01;9.500000000000000000e+00;5.000000000000000000e+00
7.449999999999999956e-01;9.599999999999999645e+00;5.000000000000000000e+00
7.149999999999999689e-01;9.500000000000000000e+00;5.000000000000000000e+00
3.900000000000000133e-01;9.400000000000000355e+00;5.000000000000000000e+00
6.700000000000000400e-01;9.400000000000000355e+00;5.000000000000000000e+00
6.800000000000000488e-01;1.000000000000000000e+01;5.000000000000000000e+00
4.899999999999999911e-01;9.300000000000000711e+00;5.000000000000000000e+00
4.899999999999999911e-01;1.019999999999999929e+01;6.000000000000000000e+00
4.000000000000000222e-01;1.050000000000000000e+01;6.000000000000000000e+00
3.300000000000000155e-01;1.030000000000000071e+01;6.000000000000000000e+00
5.999999999999999778e-01;1.009999999999999964e+01;5.000000000000000000e+00
5.999999999999999778e-01;1.009999999999999964e+01;5.000000000000000000e+00
6.800000000000000488e-01;9.300000000000000711e+00;5.000000000000000000e+00
5.999999999999999778e-01;9.300000000000000711e+00;6.000000000000000000e+00
9.499999999999999556e-01;9.599999999999999645e+00;5.000000000000000000e+00
6.800000000000000488e-01;9.199999999999999289e+00;4.000000000000000000e+00
5.300000000000000266e-01;1.000000000000000000e+01;6.000000000000000000e+00
5.999999999999999778e-01;9.400000000000000355e+00;5.000000000000000000e+00
5.899999999999999689e-01;9.400000000000000355e+00;5.000000000000000000e+00
6.300000000000000044e-01;9.500000000000000000e+00;5.000000000000000000e+00
6.400000000000000133e-01;1.019999999999999929e+01;5.000000000000000000e+00
5.500000000000000444e-01;9.000000000000000000e+00;4.000000000000000000e+00
6.300000000000000044e-01;1.040000000000000036e+01;6.000000000000000000e+00
8.850000000000000089e-01;9.099999999999999645e+00;4.000000000000000000e+00
4.199999999999999845e-01;9.199999999999999289e+00;6.000000000000000000e+00
4.199999999999999845e-01;9.199999999999999289e+00;6.000000000000000000e+00
6.199999999999999956e-01;1.150000000000000000e+01;6.000000000000000000e+00
3.800000000000000044e-01;9.500000000000000000e+00;5.000000000000000000e+00
5.000000000000000000e-01;9.500000000000000000e+00;5.000000000000000000e+00
3.800000000000000044e-01;9.500000000000000000e+00;5.000000000000000000e+00
5.200000000000000178e-01;1.050000000000000000e+01;6.000000000000000000e+00
8.050000000000000488e-01;9.599999999999999645e+00;5.000000000000000000e+00
6.099999999999999867e-01;9.500000000000000000e+00;5.000000000000000000e+00
6.099999999999999867e-01;9.500000000000000000e+00;5.000000000000000000e+00
7.299999999999999822e-01;9.300000000000000711e+00;5.000000000000000000e+00
6.099999999999999867e-01;9.300000000000000711e+00;5.000000000000000000e+00
6.199999999999999956e-01;9.300000000000000711e+00;6.000000000000000000e+00
3.099999999999999978e-01;9.699999999999999289e+00;5.000000000000000000e+00
3.900000000000000133e-01;9.199999999999999289e+00;5.000000000000000000e+00
7.049999999999999600e-01;9.699999999999999289e+00;5.000000000000000000e+00
5.000000000000000000e-01;9.500000000000000000e+00;5.000000000000000000e+00
4.899999999999999911e-01;9.500000000000000000e+00;5.000000000000000000e+00
5.000000000000000000e-01;9.400000000000000355e+00;5.000000000000000000e+00
3.699999999999999956e-01;9.800000000000000711e+00;6.000000000000000000e+00
5.500000000000000444e-01;9.699999999999999289e+00;5.000000000000000000e+00
5.500000000000000444e-01;9.699999999999999289e+00;5.000000000000000000e+00
5.899999999999999689e-01;9.400000000000000355e+00;5.000000000000000000e+00
5.799999999999999600e-01;1.019999999999999929e+01;5.000000000000000000e+00
2.999999999999999889e-01;1.009999999999999964e+01;6.000000000000000000e+00
8.349999999999999645e-01;1.300000000000000000e+01;7.000000000000000000e+00
1.090000000000000080e+00;1.140000000000000036e+01;4.000000000000000000e+00
3.200000000000000067e-01;1.030000000000000071e+01;7.000000000000000000e+00
5.000000000000000000e-01;9.500000000000000000e+00;5.000000000000000000e+00
4.199999999999999845e-01;9.199999999999999289e+00;5.000000000000000000e+00
4.299999999999999933e-01;9.199999999999999289e+00;6.000000000000000000e+00
2.999999999999999889e-01;1.080000000000000071e+01;7.000000000000000000e+00
2.999999999999999889e-01;1.080000000000000071e+01;7.000000000000000000e+00
5.699999999999999512e-01;9.300000000000000711e+00;5.000000000000000000e+00
4.400000000000000022e-01;9.400000000000000355e+00;5.000000000000000000e+00
2.999999999999999889e-01;1.050000000000000000e+01;7.000000000000000000e+00
5.300000000000000266e-01;1.240000000000000036e+01;6.000000000000000000e+00
7.249999999999999778e-01;1.000000000000000000e+01;6.000000000000000000e+00
4.400000000000000022e-01;1.019999999999999929e+01;6.000000000000000000e+00
5.699999999999999512e-01;1.009999999999999964e+01;5.000000000000000000e+00
7.349999999999999867e-01;9.800000000000000711e+00;6.000000000000000000e+00
4.899999999999999911e-01;1.050000000000000000e+01;5.000000000000000000e+00
6.250000000000000000e-01;1.100000000000000000e+01;5.000000000000000000e+00
7.249999999999999778e-01;9.099999999999999645e+00;5.000000000000000000e+00
4.899999999999999911e-01;9.699999999999999289e+00;5.000000000000000000e+00
5.300000000000000266e-01;9.500000000000000000e+00;5.000000000000000000e+00
3.400000000000000244e-01;9.400000000000000355e+00;6.000000000000000000e+00
5.300000000000000266e-01;9.400000000000000355e+00;5.000000000000000000e+00
6.099999999999999867e-01;9.500000000000000000e+00;5.000000000000000000e+00
6.450000000000000178e-01;1.000000000000000000e+01;6.000000000000000000e+00
6.350000000000000089e-01;1.040000000000000036e+01;4.000000000000000000e+00
4.299999999999999933e-01;1.050000000000000000e+01;6.000000000000000000e+00
8.199999999999999512e-01;9.800000000000000711e+00;5.000000000000000000e+00
4.299999999999999933e-01;1.050000000000000000e+01;6.000000000000000000e+00
5.200000000000000178e-01;1.100000000000000000e+01;5.000000000000000000e+00
4.799999999999999822e-01;1.219999999999999929e+01;7.000000000000000000e+00
3.800000000000000044e-01;9.900000000000000355e+00;6.000000000000000000e+00
3.699999999999999956e-01;9.599999999999999645e+00;6.000000000000000000e+00
5.200000000000000178e-01;1.100000000000000000e+01;5.000000000000000000e+00
1.000000000000000000e+00;9.000000000000000000e+00;6.000000000000000000e+00
6.300000000000000044e-01;9.000000000000000000e+00;6.000000000000000000e+00
6.300000000000000044e-01;9.000000000000000000e+00;6.000000000000000000e+00
6.450000000000000178e-01;9.199999999999999289e+00;6.000000000000000000e+00
6.300000000000000044e-01;9.000000000000000000e+00;6.000000000000000000e+00
1.000000000000000000e+00;9.000000000000000000e+00;6.000000000000000000e+00
3.800000000000000044e-01;1.090000000000000036e+01;6.000000000000000000e+00
5.799999999999999600e-01;9.800000000000000711e+00;6.000000000000000000e+00
2.099999999999999922e-01;9.199999999999999289e+00;7.000000000000000000e+00
2.099999999999999922e-01;9.199999999999999289e+00;7.000000000000000000e+00
6.600000000000000311e-01;9.900000000000000355e+00;6.000000000000000000e+00
6.800000000000000488e-01;9.500000000000000000e+00;5.000000000000000000e+00
5.999999999999999778e-01;9.300000000000000711e+00;5.000000000000000000e+00
5.300000000000000266e-01;9.800000000000000711e+00;6.000000000000000000e+00
6.600000000000000311e-01;9.900000000000000355e+00;6.000000000000000000e+00
3.200000000000000067e-01;1.000000000000000000e+01;6.000000000000000000e+00
5.999999999999999778e-01;9.900000000000000355e+00;6.000000000000000000e+00
3.499999999999999778e-01;1.050000000000000000e+01;5.000000000000000000e+00
7.750000000000000222e-01;9.500000000000000000e+00;5.000000000000000000e+00
5.999999999999999778e-01;9.900000000000000355e+00;6.000000000000000000e+00
5.699999999999999512e-01;9.300000000000000711e+00;5.000000000000000000e+00
3.400000000000000244e-01;9.199999999999999289e+00;5.000000000000000000e+00
6.949999999999999512e-01;9.199999999999999289e+00;5.000000000000000000e+00
3.099999999999999978e-01;1.050000000000000000e+01;7.000000000000000000e+00
3.300000000000000155e-01;9.300000000000000711e+00;5.000000000000000000e+00
9.749999999999999778e-01;9.400000000000000355e+00;4.000000000000000000e+00
5.200000000000000178e-01;1.000000000000000000e+01;5.000000000000000000e+00
3.699999999999999956e-01;9.300000000000000711e+00;5.000000000000000000e+00
5.600000000000000533e-01;1.090000000000000036e+01;5.000000000000000000e+00
2.600000000000000089e-01;1.019999999999999929e+01;7.000000000000000000e+00
8.699999999999999956e-01;9.800000000000000711e+00;4.000000000000000000e+00
3.499999999999999778e-01;1.280000000000000071e+01;8.000000000000000000e+00
5.400000000000000355e-01;9.400000000000000355e+00;6.000000000000000000e+00
1.799999999999999933e-01;1.009999999999999964e+01;6.000000000000000000e+00
5.450000000000000400e-01;1.069999999999999929e+01;6.000000000000000000e+00
1.799999999999999933e-01;1.009999999999999964e+01;6.000000000000000000e+00
3.699999999999999956e-01;1.009999999999999964e+01;5.000000000000000000e+00
7.149999999999999689e-01;9.400000000000000355e+00;5.000000000000000000e+00
6.500000000000000222e-01;9.400000000000000355e+00;5.000000000000000000e+00
5.450000000000000400e-01;1.069999999999999929e+01;6.000000000000000000e+00
5.400000000000000355e-01;9.400000000000000355e+00;6.000000000000000000e+00
1.799999999999999933e-01;1.009999999999999964e+01;6.000000000000000000e+00
4.000000000000000222e-01;1.050000000000000000e+01;7.000000000000000000e+00
2.600000000000000089e-01;9.300000000000000711e+00;6.000000000000000000e+00
5.200000000000000178e-01;9.099999999999999645e+00;5.000000000000000000e+00
4.000000000000000222e-01;1.050000000000000000e+01;7.000000000000000000e+00
5.899999999999999689e-01;9.800000000000000711e+00;5.000000000000000000e+00
5.899999999999999689e-01;9.800000000000000711e+00;5.000000000000000000e+00
4.500000000000000111e-01;1.030000000000000071e+01;6.000000000000000000e+00
4.000000000000000222e-01;1.030000000000000071e+01;6.000000000000000000e+00
5.200000000000000178e-01;1.059999999999999964e+01;7.000000000000000000e+00
4.199999999999999845e-01;9.199999999999999289e+00;5.000000000000000000e+00
5.200000000000000178e-01;1.059999999999999964e+01;7.000000000000000000e+00
2.000000000000000111e-01;1.050000000000000000e+01;5.000000000000000000e+00
5.500000000000000444e-01;1.030000000000000071e+01;6.000000000000000000e+00
3.599999999999999867e-01;1.009999999999999964e+01;6.000000000000000000e+00
5.000000000000000000e-01;9.500000000000000000e+00;5.000000000000000000e+00
8.299999999999999600e-01;9.900000000000000355e+00;5.000000000000000000e+00
6.300000000000000044e-01;9.599999999999999645e+00;5.000000000000000000e+00
6.500000000000000222e-01;9.699999999999999289e+00;5.000000000000000000e+00
6.700000000000000400e-01;9.599999999999999645e+00;5.000000000000000000e+00
5.300000000000000266e-01;1.069999999999999929e+01;6.000000000000000000e+00
1.799999999999999933e-01;1.009999999999999964e+01;6.000000000000000000e+00
7.049999999999999600e-01;1.000000000000000000e+01;5.000000000000000000e+00
6.700000000000000400e-01;9.500000000000000000e+00;5.000000000000000000e+00
6.500000000000000222e-01;9.199999999999999289e+00;5.000000000000000000e+00
5.300000000000000266e-01;9.300000000000000711e+00;6.000000000000000000e+00
6.199999999999999956e-01;9.400000000000000355e+00;5.000000000000000000e+00
4.099999999999999756e-01;9.500000000000000000e+00;6.000000000000000000e+00
4.299999999999999933e-01;9.500000000000000000e+00;6.000000000000000000e+00
2.899999999999999800e-01;9.500000000000000000e+00;6.000000000000000000e+00
5.300000000000000266e-01;9.300000000000000711e+00;6.000000000000000000e+00
5.300000000000000266e-01;9.400000000000000355e+00;6.000000000000000000e+00
4.600000000000000200e-01;9.500000000000000000e+00;6.000000000000000000e+00
4.699999999999999734e-01;9.400000000000000355e+00;5.000000000000000000e+00
3.599999999999999867e-01;1.100000000000000000e+01;5.000000000000000000e+00
3.499999999999999778e-01;1.100000000000000000e+01;6.000000000000000000e+00
5.600000000000000533e-01;1.009999999999999964e+01;5.000000000000000000e+00
7.700000000000000178e-01;1.040000000000000036e+01;6.000000000000000000e+00
6.600000000000000311e-01;1.150000000000000000e+01;7.000000000000000000e+00
7.700000000000000178e-01;1.040000000000000036e+01;6.000000000000000000e+00
6.600000000000000311e-01;1.150000000000000000e+01;7.000000000000000000e+00
6.099999999999999867e-01;9.699999999999999289e+00;5.000000000000000000e+00
6.199999999999999956e-01;9.300000000000000711e+00;5.000000000000000000e+00
5.899999999999999689e-01;9.500000000000000000e+00;6.000000000000000000e+00
5.300000000000000266e-01;1.150000000000000000e+01;7.000000000000000000e+00
4.400000000000000022e-01;1.150000000000000000e+01;5.000000000000000000e+00
2.700000000000000178e-01;9.699999999999999289e+00;6.000000000000000000e+00
4.600000000000000200e-01;9.500000000000000000e+00;5.000000000000000000e+00
3.599999999999999867e-01;1.250000000000000000e+01;6.000000000000000000e+00
3.599999999999999867e-01;1.250000000000000000e+01;6.000000000000000000e+00
5.799999999999999600e-01;9.400000000000000355e+00;6.000000000000000000e+00
5.600000000000000533e-01;1.100000000000000000e+01;5.000000000000000000e+00
6.500000000000000222e-01;1.169999999999999929e+01;7.000000000000000000e+00
6.949999999999999512e-01;1.219999999999999929e+01;7.000000000000000000e+00
4.299999999999999933e-01;1.250000000000000000e+01;6.000000000000000000e+00
4.299999999999999933e-01;1.030000000000000071e+01;5.000000000000000000e+00
3.400000000000000244e-01;9.199999999999999289e+00;6.000000000000000000e+00
4.199999999999999845e-01;1.130000000000000071e+01;6.000000000000000000e+00
3.900000000000000133e-01;9.800000000000000711e+00;6.000000000000000000e+00
3.900000000000000133e-01;9.800000000000000711e+00;6.000000000000000000e+00
5.699999999999999512e-01;1.069999999999999929e+01;6.000000000000000000e+00
6.850000000000000533e-01;9.900000000000000355e+00;5.000000000000000000e+00
8.149999999999999467e-01;1.230000000000000071e+01;7.000000000000000000e+00
4.899999999999999911e-01;1.200000000000000000e+01;6.000000000000000000e+00
5.600000000000000533e-01;1.000000000000000000e+01;6.000000000000000000e+00
7.850000000000000311e-01;9.400000000000000355e+00;6.000000000000000000e+00
6.700000000000000400e-01;9.900000000000000355e+00;6.000000000000000000e+00
7.950000000000000400e-01;9.400000000000000355e+00;6.000000000000000000e+00
6.650000000000000355e-01;9.300000000000000711e+00;5.000000000000000000e+00
7.500000000000000000e-01;1.280000000000000071e+01;6.000000000000000000e+00
4.099999999999999756e-01;1.100000000000000000e+01;5.000000000000000000e+00
4.199999999999999845e-01;1.169999999999999929e+01;7.000000000000000000e+00
4.299999999999999933e-01;1.040000000000000036e+01;7.000000000000000000e+00
3.800000000000000044e-01;9.800000000000000711e+00;6.000000000000000000e+00
6.999999999999999556e-01;9.400000000000000355e+00;5.000000000000000000e+00
4.500000000000000111e-01;9.900000000000000355e+00;6.000000000000000000e+00
5.799999999999999600e-01;1.000000000000000000e+01;5.000000000000000000e+00
4.600000000000000200e-01;1.019999999999999929e+01;5.000000000000000000e+00
4.199999999999999845e-01;1.180000000000000071e+01;6.000000000000000000e+00
5.749999999999999556e-01;9.000000000000000000e+00;5.000000000000000000e+00
3.400000000000000244e-01;9.400000000000000355e+00;5.000000000000000000e+00
2.700000000000000178e-01;1.200000000000000000e+01;7.000000000000000000e+00
7.650000000000000133e-01;9.900000000000000355e+00;5.000000000000000000e+00
2.399999999999999911e-01;8.699999999999999289e+00;6.000000000000000000e+00
2.800000000000000266e-01;1.059999999999999964e+01;6.000000000000000000e+00
5.500000000000000444e-01;9.199999999999999289e+00;5.000000000000000000e+00
4.500000000000000111e-01;1.100000000000000000e+01;6.000000000000000000e+00
2.700000000000000178e-01;1.200000000000000000e+01;7.000000000000000000e+00
6.250000000000000000e-01;1.330000000000000071e+01;6.000000000000000000e+00
4.199999999999999845e-01;1.080000000000000071e+01;6.000000000000000000e+00
2.600000000000000089e-01;9.400000000000000355e+00;6.000000000000000000e+00
2.600000000000000089e-01;9.400000000000000355e+00;6.000000000000000000e+00
2.600000000000000089e-01;9.400000000000000355e+00;6.000000000000000000e+00
5.100000000000000089e-01;9.199999999999999289e+00;5.000000000000000000e+00
6.300000000000000044e-01;9.699999999999999289e+00;6.000000000000000000e+00
5.400000000000000355e-01;9.199999999999999289e+00;6.000000000000000000e+00
6.600000000000000311e-01;9.599999999999999645e+00;6.000000000000000000e+00
4.600000000000000200e-01;9.199999999999999289e+00;6.000000000000000000e+00
3.800000000000000044e-01;1.000000000000000000e+01;7.000000000000000000e+00
8.499999999999999778e-01;1.290000000000000036e+01;8.000000000000000000e+00
3.699999999999999956e-01;9.500000000000000000e+00;5.000000000000000000e+00
6.650000000000000355e-01;9.099999999999999645e+00;5.000000000000000000e+00
5.999999999999999778e-01;9.900000000000000355e+00;5.000000000000000000e+00
3.699999999999999956e-01;1.300000000000000000e+01;7.000000000000000000e+00
5.899999999999999689e-01;1.100000000000000000e+01;6.000000000000000000e+00
5.899999999999999689e-01;1.100000000000000000e+01;6.000000000000000000e+00
7.650000000000000133e-01;9.400000000000000355e+00;5.000000000000000000e+00
2.600000000000000089e-01;1.080000000000000071e+01;6.000000000000000000e+00
4.799999999999999822e-01;1.050000000000000000e+01;6.000000000000000000e+00
5.999999999999999778e-01;1.050000000000000000e+01;6.000000000000000000e+00
6.899999999999999467e-01;9.099999999999999645e+00;5.000000000000000000e+00
3.099999999999999978e-01;1.009999999999999964e+01;6.000000000000000000e+00
4.400000000000000022e-01;1.080000000000000071e+01;6.000000000000000000e+00
3.900000000000000133e-01;1.080000000000000071e+01;7.000000000000000000e+00
4.299999999999999933e-01;9.500000000000000000e+00;6.000000000000000000e+00
4.500000000000000111e-01;9.500000000000000000e+00;5.000000000000000000e+00
7.349999999999999867e-01;9.300000000000000711e+00;5.000000000000000000e+00
4.000000000000000222e-01;1.169999999999999929e+01;7.000000000000000000e+00
5.200000000000000178e-01;9.500000000000000000e+00;5.000000000000000000e+00
4.799999999999999822e-01;1.169999999999999929e+01;6.000000000000000000e+00
5.799999999999999600e-01;1.050000000000000000e+01;5.000000000000000000e+00
3.800000000000000044e-01;1.040000000000000036e+01;6.000000000000000000e+00
7.700000000000000178e-01;9.900000000000000355e+00;5.000000000000000000e+00
5.600000000000000533e-01;1.180000000000000071e+01;7.000000000000000000e+00
8.399999999999999689e-01;1.230000000000000071e+01;7.000000000000000000e+00
9.599999999999999645e-01;1.090000000000000036e+01;5.000000000000000000e+00
2.399999999999999911e-01;1.100000000000000000e+01;7.000000000000000000e+00
9.599999999999999645e-01;1.090000000000000036e+01;5.000000000000000000e+00
8.399999999999999689e-01;1.230000000000000071e+01;7.000000000000000000e+00
6.700000000000000400e-01;1.140000000000000036e+01;6.000000000000000000e+00
7.800000000000000266e-01;1.059999999999999964e+01;6.000000000000000000e+00
5.200000000000000178e-01;9.300000000000000711e+00;5.000000000000000000e+00
8.399999999999999689e-01;1.040000000000000036e+01;6.000000000000000000e+00
2.399999999999999911e-01;1.100000000000000000e+01;7.000000000000000000e+00
5.500000000000000444e-01;9.199999999999999289e+00;5.000000000000000000e+00
3.699999999999999956e-01;1.280000000000000071e+01;6.000000000000000000e+00
3.900000000000000133e-01;9.500000000000000000e+00;5.000000000000000000e+00
4.099999999999999756e-01;9.900000000000000355e+00;6.000000000000000000e+00
3.900000000000000133e-01;9.500000000000000000e+00;5.000000000000000000e+00
6.700000000000000400e-01;1.019999999999999929e+01;6.000000000000000000e+00
4.500000000000000111e-01;1.119999999999999929e+01;6.000000000000000000e+00
